Poster_Link,Series_Title,Released_Year,Certificate,Runtime,Genre,IMDB_Rating,Overview,Meta_score,Director,Star1,Star2,Star3,Star4,No_of_Votes,Gross,Primary_Genre
"https://m.media-amazon.com/images/M/MV5BNzJiOGI2MjctYjUyMS00ZjkzLWE2ZmUtOTg4NTZkOTNhZDc1L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",The Grapes of Wrath,-2.2066659636635335,7,0.2590687428613075,"Drama, History",0.20195481521084915,"A poor Midwest family is forced off their land. They travel to California, suffering the misfortunes of the homeless in the Great Depression.",1.6460409365029927,John Ford,Henry Fonda,Jane Darwell,John Carradine,Charley Grapewin,-0.6513261165141687,-0.9985733520181855,Drama
"https://m.media-amazon.com/images/M/MV5BNjUyMTc4MDExMV5BMl5BanBnXkFtZTgwNDg0NDIwMjE@._V1_UX67_CR0,0,67,98_AL_.jpg",The Wizard of Oz,-2.249731482240946,12,-0.7798639364723309,"Adventure, Family, Fantasy",0.20195481521084915,Dorothy Gale is swept away from a farm in Kansas to a magical land of Oz in a tornado and embarks on a quest with her new friends to see the Wizard who can help her return home to Kansas and help her friends as well.,1.277233370466647,Victor Fleming,George Cukor,Mervyn LeRoy,Norman Taurog,Richard Thorpe,0.47477316274695225,-0.9606052517862049,Adventure
"https://m.media-amazon.com/images/M/MV5BYTE4NjYxMGEtZmQxZi00YWVmLWJjZTctYTJmNDFmZGEwNDVhXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY98_CR2,0,67,98_AL_.jpg",La rgle du jeu,-2.249731482240946,12,-0.47203203148458617,"Comedy, Drama",0.20195481521084915,"A bourgeois life in France at the onset of World War II, as the rich and their poor servants meet up at a French chateau.",-0.016218075543383823,Jean Renoir,Marcel Dalio,Nora Gregor,Paulette Dubost,Mila Parly,-0.8831255881958173,0.27853523419851484,Comedy
"https://m.media-amazon.com/images/M/MV5BYmFlOWMwMjAtMDMyMC00N2JjLTllODUtZjY3YWU3NGRkM2I2L2ltYWdlXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX67_CR0,0,67,98_AL_.jpg",The Thin Man,-2.465059075128008,11,-1.2031328058304798,"Comedy, Crime, Mystery",0.20195481521084915,"Former detective Nick Charles and his wealthy wife Nora investigate a murder case, mostly for the fun of it.",0.7240220214121287,W.S. Van Dyke,William Powell,Myrna Loy,Maureen O'Sullivan,Nat Pendleton,-0.8834525990424295,0.27853523419851484,Comedy
"https://m.media-amazon.com/images/M/MV5BMzg2MWQ4MDEtOGZlNi00MTg0LWIwMjQtYWY5NTQwYmUzMWNmXkEyXkFqcGdeQXVyMzg2MzE2OTE@._V1_UX67_CR0,0,67,98_AL_.jpg",All Quiet on the Western Front,-2.6373211494376574,12,1.1440854697010734,"Drama, War",0.20195481521084915,"A German youth eagerly enters World War I, but his enthusiasm wanes as he gets a firsthand view of the horror.",1.1850314789575607,Lewis Milestone,Lew Ayres,Louis Wolheim,John Wray,Arnold Lucy,-0.7625925420463685,-0.9381744236326091,Drama
"https://m.media-amazon.com/images/M/MV5BMTEyMTQzMjQ0MTJeQTJeQWpwZ15BbWU4MDcyMjg4OTEx._V1_UY98_CR1,0,67,98_AL_.jpg",Bronenosets Potemkin,-2.7880504644586006,12,-1.8187966158059692,"Drama, History, Thriller",0.20195481521084915,"In the midst of the Russian Revolution of 1905, the crew of the battleship Potemkin mutiny against the brutal, tyrannical regime of the vessel's officers. The resulting street demonstration in Odessa brings on a police massacre.",1.738242828012079,Sergei M. Eisenstein,Aleksandr Antonov,Vladimir Barskiy,Grigoriy Aleksandrov,Ivan Bobrov,-0.7793922318048508,-0.9986490620279503,Drama
"https://m.media-amazon.com/images/M/MV5BMGUwZjliMTAtNzAxZi00MWNiLWE2NzgtZGUxMGQxZjhhNDRiXkEyXkFqcGdeQXVyNjU1NzU3MzE@._V1_UX67_CR0,0,67,98_AL_.jpg",Knives Out,1.195510003952044,14,0.29754773098477555,"Comedy, Crime, Drama",-0.17585953009933852,"A detective investigates the death of a patriarch of an eccentric, combative family.",0.3552144553757831,Rian Johnson,Daniel Craig,Chris Evans,Ana de Armas,Jamie Lee Curtis,0.801090588768655,2.054514878571605,Comedy
"https://m.media-amazon.com/images/M/MV5BNmI0MTliMTAtMmJhNC00NTJmLTllMzQtMDI3NzA1ODMyZWI1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY98_CR5,0,67,98_AL_.jpg",Dil Bechara,1.2385755225294566,14,-0.8183429245957989,"Comedy, Drama, Romance",-0.17585953009933852,"The emotional journey of two hopelessly in love youngsters, a young girl, Kizie, suffering from cancer, and a boy, Manny, whom she meets at a support group.",-0.016218075543383823,Mukesh Chhabra,Sushant Singh Rajput,Sanjana Sanghi,Sahil Vaid,Saswata Chatterjee,-0.5492081149076716,0.27853523419851484,Comedy
"https://m.media-amazon.com/images/M/MV5BYWZmOTY0MDAtMGRlMS00YjFlLWFkZTUtYmJhYWNlN2JjMmZkXkEyXkFqcGdeQXVyODAzODU1NDQ@._V1_UX67_CR0,0,67,98_AL_.jpg",Manbiki kazoku,1.1524444853746318,1,-0.04876316212643721,"Crime, Drama",-0.17585953009933852,A family of small-time crooks take in a child they find outside in the cold.,1.3694352619757333,Hirokazu Koreeda,Lily Franky,Sakura And,Kirin Kiki,Mayu Matsuoka,-0.7411753015381344,-0.9373569621797812,Crime
"https://m.media-amazon.com/images/M/MV5BZGVmY2RjNDgtMTc3Yy00YmY0LTgwODItYzBjNWJhNTRlYjdkXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_UX67_CR0,0,67,98_AL_.jpg",Marriage Story,1.195510003952044,12,0.5669006478490521,"Comedy, Drama, Romance",-0.17585953009933852,Noah Baumbach's incisive and compassionate look at a marriage breaking up and a family staying together.,1.4616371534848198,Noah Baumbach,Adam Driver,Scarlett Johansson,Julia Greer,Azhy Robertson,-0.016668981254992776,-0.9620334093401307,Comedy
"https://m.media-amazon.com/images/M/MV5BNDk3NTEwNjc0MV5BMl5BanBnXkFtZTgwNzYxNTMwMzI@._V1_UX67_CR0,0,67,98_AL_.jpg",Call Me by Your Name,1.1093789667972194,14,0.3745057072317117,"Drama, Romance",-0.17585953009933852,"In 1980s Italy, romance blossoms between a seventeen-year-old student and the older man hired as his father's research assistant.",1.3694352619757333,Luca Guadagnino,Armie Hammer,Timothe Chalamet,Michael Stuhlbarg,Amira Casar,-0.15059765244638346,-0.6596498659452155,Drama
"https://m.media-amazon.com/images/M/MV5BMTQ4NTMzMTk4NV5BMl5BanBnXkFtZTgwNTU5MjE4MDI@._V1_UX67_CR0,0,67,98_AL_.jpg","I, Daniel Blake",1.0663134482198071,14,-0.856821912719267,Drama,-0.17585953009933852,"After having suffered a heart-attack, a 59-year-old carpenter must fight the bureaucratic forces of the system in order to receive Employment and Support Allowance.",-0.013593110660562456,Ken Loach,Laura Obiols,Dave Johns,Hayley Squires,Sharon Percy,-0.7763821560601321,-0.9947565154762755,Drama
"https://m.media-amazon.com/images/M/MV5BZDQwOWQ2NmUtZThjZi00MGM0LTkzNDctMzcyMjcyOGI1OGRkXkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_UX67_CR0,0,67,98_AL_.jpg",Isle of Dogs,1.1524444853746318,12,-0.8183429245957989,"Animation, Adventure, Comedy",-0.17585953009933852,"Set in Japan, Isle of Dogs follows a boy's odyssey in search of his lost dog.",0.3552144553757831,Wes Anderson,Bryan Cranston,Koyu Rankin,Edward Norton,Bob Balaban,-0.44032532265499397,-0.39814918301181446,Animation
"https://m.media-amazon.com/images/M/MV5BMjI1MDQ2MDg5Ml5BMl5BanBnXkFtZTgwMjc2NjM5ODE@._V1_UX67_CR0,0,67,98_AL_.jpg",Hunt for the Wilderpeople,1.0663134482198071,14,-0.8183429245957989,"Adventure, Comedy, Drama",-0.17585953009933852,A national manhunt is ordered for a rebellious kid and his foster uncle who go missing in the wild New Zealand bush.,0.2630125638666967,Taika Waititi,Sam Neill,Julian Dennison,Rima Te Wiata,Rachel House,-0.5491884154590806,-0.9018677729896062,Adventure
"https://m.media-amazon.com/images/M/MV5BMjE5OTM0OTY5NF5BMl5BanBnXkFtZTgwMDcxOTQ3ODE@._V1_UX67_CR0,0,67,98_AL_.jpg",Captain Fantastic,1.0663134482198071,8,-0.16420012649684146,"Comedy, Drama",-0.17585953009933852,"In the forests of the Pacific Northwest, a father devoted to raising his six kids with a rigorous physical and intellectual education is forced to leave his paradise and enter the world, challenging his idea of what it means to be a parent.",-0.5668044597150808,Matt Ross,Viggo Mortensen,George MacKay,Samantha Isler,Annalise Basso,-0.24220402828467444,-0.8892352103081931,Comedy
"https://m.media-amazon.com/images/M/MV5BMjEzODA3MDcxMl5BMl5BanBnXkFtZTgwODgxNDk3NzE@._V1_UX67_CR0,0,67,98_AL_.jpg",Sing Street,1.0663134482198071,6,-0.6259479839784585,"Comedy, Drama, Music",-0.17585953009933852,A boy growing up in Dublin during the 1980s escapes his strained family life by starting a band to impress the mysterious girl he likes.,0.07860878084852393,John Carney,Ferdia Walsh-Peelo,Aidan Gillen,Maria Doyle Kennedy,Jack Reynor,-0.653099066887367,-0.9387921647098018,Comedy
"https://m.media-amazon.com/images/M/MV5BMjMyNDkzMzI1OF5BMl5BanBnXkFtZTgwODcxODg5MjI@._V1_UX67_CR0,0,67,98_AL_.jpg",Thor: Ragnarok,1.1093789667972194,14,0.29754773098477555,"Action, Adventure, Comedy",-0.17585953009933852,"Imprisoned on the planet Sakaar, Thor must race against time to return to Asgard and stop Ragnark, the destruction of his world, at the hands of the powerful and ruthless villain Hela.",-0.382400676696908,Taika Waititi,Chris Hemsworth,Tom Hiddleston,Cate Blanchett,Mark Ruffalo,1.327349538210494,2.054514878571605,Action
"https://m.media-amazon.com/images/M/MV5BN2U1YzdhYWMtZWUzMi00OWI1LWFkM2ItNWVjM2YxMGQ2MmNhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY98_CR0,0,67,98_AL_.jpg",Nightcrawler,0.9801824110649823,1,-0.20267911462030955,"Crime, Drama, Thriller",-0.17585953009933852,"When Louis Bloom, a con man desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story.",-0.19799689367873524,Dan Gilroy,Jake Gyllenhaal,Rene Russo,Bill Paxton,Riz Ahmed,0.8480974129967161,-0.3912735305691855,Crime
"https://m.media-amazon.com/images/M/MV5BZjU0Yzk2MzEtMjAzYy00MzY0LTg2YmItM2RkNzdkY2ZhN2JkXkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",Jojo Rabbit,1.195510003952044,14,-0.5489900077315223,"Comedy, Drama, War",-0.17585953009933852,A young boy in Hitler's army finds out his mother is hiding a Jewish girl in their home.,-1.8576309408422902,Taika Waititi,Roman Griffin Davis,Thomasin McKenzie,Scarlett Johansson,Taika Waititi,0.18534492415692633,-0.9930396641952887,Comedy
"https://m.media-amazon.com/images/M/MV5BMTExMzU0ODcxNDheQTJeQWpwZ15BbWU4MDE1OTI4MzAy._V1_UX67_CR0,0,67,98_AL_.jpg",Arrival,1.0663134482198071,14,-0.24115810274377764,"Drama, Sci-Fi",-0.17585953009933852,A linguist works with the military to communicate with alien lifeforms after twelve mysterious spacecrafts appear around the world.,0.2630125638666967,Denis Villeneuve,Amy Adams,Jeremy Renner,Forest Whitaker,Michael Stuhlbarg,1.3525884717453998,0.8893137732838416,Drama
"https://m.media-amazon.com/images/M/MV5BOTAzODEzNDAzMl5BMl5BanBnXkFtZTgwMDU1MTgzNzE@._V1_UX67_CR0,0,67,98_AL_.jpg",Star Wars: Episode VII - The Force Awakens,1.0232479296423946,12,0.6053796359725202,"Action, Adventure, Sci-Fi",-0.17585953009933852,"As a new threat to the galaxy rises, Rey, a desert scavenger, and Finn, an ex-stormtrooper, must join Han Solo and Chewbacca to search for the one hope of restoring peace.",0.17081067235761033,J.J. Abrams,Daisy Ridley,John Boyega,Oscar Isaac,Domhnall Gleeson,2.372253600213716,2.054514878571605,Action
"https://m.media-amazon.com/images/M/MV5BMjA5NzgxODE2NF5BMl5BanBnXkFtZTcwNTI1NTI0OQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Before Midnight,0.9371168924875699,8,-0.5105110196080542,"Drama, Romance",-0.17585953009933852,We meet Jesse and Celine nine years on in Greece. Almost two decades have passed since their first meeting on that train bound for Vienna.,1.4616371534848198,Richard Linklater,Ethan Hawke,Julie Delpy,Seamus Davey-Fitzpatrick,Ariane Labed,-0.43109416104520876,-0.8471603398914487,Drama
"https://m.media-amazon.com/images/M/MV5BZGIzNWYzN2YtMjcwYS00YjQ3LWI2NjMtOTNiYTUyYjE2MGNkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",X-Men: Days of Future Past,0.9801824110649823,14,0.3745057072317117,"Action, Adventure, Sci-Fi",-0.17585953009933852,The X-Men send Wolverine to the past in a desperate effort to change history and prevent an event that results in doom for both humans and mutants.,-0.2901987851878216,Bryan Singer,Patrick Stewart,Ian McKellen,Hugh Jackman,James McAvoy,1.6109743192455848,2.054514878571605,Action
"https://m.media-amazon.com/images/M/MV5BYTRkMDRiYmEtNGM4YS00NzM3LWI4MTMtYzk1MmVjMjM3ODg1XkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_UY98_CR1,0,67,98_AL_.jpg",Bir Zamanlar Anadolu'da,0.8509858553327452,12,1.3364804103184138,"Crime, Drama",-0.17585953009933852,A group of men set out in search of a dead body in the Anatolian steppes.,0.3552144553757831,Nuri Bilge Ceylan,Muhammet Uzuner,Yilmaz Erdogan,Taner Birsel,Ahmet Mmtaz Taylan,-0.8229634721986256,-0.9970003497557519,Crime
"https://m.media-amazon.com/images/M/MV5BMDUyZWU5N2UtOWFlMy00MTI0LTk0ZDYtMzFhNjljODBhZDA5XkEyXkFqcGdeQXVyNzA4ODc3ODU@._V1_UY98_CR1,0,67,98_AL_.jpg",The Artist,0.8509858553327452,12,-0.856821912719267,"Comedy, Drama, Romance",-0.17585953009933852,An egomaniacal film star develops a relationship with a young dancer against the backdrop of Hollywood's silent era.,1.0006276959393878,Michel Hazanavicius,Jean Dujardin,Brnice Bejo,John Goodman,James Cromwell,-0.07978601454084806,-0.16037746370713057,Comedy
"https://m.media-amazon.com/images/M/MV5BMTc5OTk4MTM3M15BMl5BanBnXkFtZTgwODcxNjg3MDE@._V1_UX67_CR0,0,67,98_AL_.jpg",Edge of Tomorrow,0.9801824110649823,14,-0.3565950671141819,"Action, Adventure, Sci-Fi",-0.17585953009933852,"A soldier fighting aliens gets to relive the same day over and over again, the day restarting every time he dies.",-0.6590063512241672,Doug Liman,Tom Cruise,Emily Blunt,Bill Paxton,Brendan Gleeson,1.3755304495745844,0.8829285263238184,Action
"https://m.media-amazon.com/images/M/MV5BMTk1NTc3NDc4MF5BMl5BanBnXkFtZTcwNjYwNDk0OA@@._V1_UX67_CR0,0,67,98_AL_.jpg",Amour,0.8940513739101575,14,0.1821107666143713,"Drama, Romance",-0.17585953009933852,"Georges and Anne are an octogenarian couple. They are cultivated, retired music teachers. Their daughter, also a musician, lives in Britain with her family. One day, Anne has a stroke, and the couple's bond of love is severely tested.",1.4616371534848198,Michael Haneke,Jean-Louis Trintignant,Emmanuelle Riva,Isabelle Huppert,Alexandre Tharaud,-0.6216548070462676,-0.8729944550968919,Drama
"https://m.media-amazon.com/images/M/MV5BMGUyM2ZiZmUtMWY0OC00NTQ4LThkOGUtNjY2NjkzMDJiMWMwXkEyXkFqcGdeQXVyMzY0MTE3NzU@._V1_UX67_CR0,0,67,98_AL_.jpg",The Irishman,1.195510003952044,8,2.5293290421459247,"Biography, Crime, Drama",-0.17585953009933852,"An old man recalls his time painting houses for his friend, Jimmy Hoffa, through the 1950-70s.",1.4616371534848198,Martin Scorsese,Robert De Niro,Al Pacino,Joe Pesci,Harvey Keitel,0.29094184838461007,-0.8681003947435887,Biography
"https://m.media-amazon.com/images/M/MV5BMTUyMjQ1MTY5OV5BMl5BanBnXkFtZTcwNzY5NjExMw@@._V1_UY98_CR1,0,67,98_AL_.jpg",Un prophte,0.7648548181779203,1,1.2595224340714777,"Crime, Drama",-0.17585953009933852,A young Arab man is sent to a French prison.,1.0928295874484741,Jacques Audiard,Tahar Rahim,Niels Arestrup,Adel Bencherif,Reda Kateb,-0.6198030588787051,-0.9604433676288492,Crime
"https://m.media-amazon.com/images/M/MV5BMTgzODgyNTQwOV5BMl5BanBnXkFtZTcwNzc0NTc0Mg@@._V1_UX67_CR0,0,67,98_AL_.jpg",Moon,0.7648548181779203,8,-0.9722588770896713,"Drama, Mystery, Sci-Fi",-0.17585953009933852,"Astronaut Sam Bell has a quintessentially personal encounter toward the end of his three-year stint on the Moon, where he, working alongside his computer, GERTY, sends back to Earth parcels of a resource that has helped diminish our planet's power problems.",-1.0278139172605127,Duncan Jones,Sam Rockwell,Kevin Spacey,Dominique McElligott,Rosie Shaw,0.33204277792506215,-0.9054918026257553,Drama
"https://m.media-amazon.com/images/M/MV5BOWM4NTY2NTMtZDZlZS00NTgyLWEzZDMtODE3ZGI1MzI3ZmU5XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_UY98_CR1,0,67,98_AL_.jpg",Lt den rtte komma in,0.721789299600508,8,-0.3181160789907138,"Crime, Drama, Fantasy",-0.17585953009933852,"Oskar, an overlooked and bullied boy, finds love and revenge through Eli, a beautiful but peculiar girl.",0.3552144553757831,Tomas Alfredson,Kre Hedebrant,Lina Leandersson,Per Ragnar,Henrik Dahl,-0.17834235584207592,-0.9597402226547853,Crime
"https://m.media-amazon.com/images/M/MV5BYmQ5MzFjYWMtMTMwNC00ZGU5LWI3YTQtYzhkMGExNGFlY2Q0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX67_CR0,0,67,98_AL_.jpg",District 9,0.7648548181779203,1,-0.39507405523765,"Action, Sci-Fi, Thriller",-0.17585953009933852,Violence ensues after an extraterrestrial race forced to live in slum-like conditions on Earth finds a kindred spirit in a government agent exposed to their biotechnology.,0.2630125638666967,Neill Blomkamp,Sharlto Copley,David James,Jason Cope,Nathalie Boltt,1.5260263570310824,1.172993280879279,Action
"https://m.media-amazon.com/images/M/MV5BMTc5MjYyOTg4MF5BMl5BanBnXkFtZTcwNDc2MzQwMg@@._V1_UX67_CR0,0,67,98_AL_.jpg",The Wrestler,0.721789299600508,14,-0.5105110196080542,"Drama, Sport",-0.17585953009933852,"A faded professional wrestler must retire, but finds his quest for a new life outside the ring a dispiriting struggle.",0.17081067235761033,Darren Aronofsky,Mickey Rourke,Marisa Tomei,Evan Rachel Wood,Mark Margolis,0.1518440418829171,-0.5067099726662118,Drama
"https://m.media-amazon.com/images/M/MV5BYmIzYmY4MGItM2I4YS00OWZhLWFmMzQtYzI2MWY1MmM3NGU1XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY98_CR0,0,67,98_AL_.jpg",Jab We Met,0.6787237810230956,12,0.6053796359725202,"Comedy, Drama, Romance",-0.17585953009933852,A depressed wealthy businessman finds his life changing after he meets a spunky and care-free young woman.,-0.016218075543383823,Imtiaz Ali,Shahid Kapoor,Kareena Kapoor,Tarun Arora,Dara Singh,-0.8004076035618266,-0.9918890786994956,Comedy
"https://m.media-amazon.com/images/M/MV5BMTYzNDc2MDc0N15BMl5BanBnXkFtZTgwOTcwMDQ5MTE@._V1_UX67_CR0,0,67,98_AL_.jpg",Boyhood,0.9801824110649823,1,1.6443123153061585,Drama,-0.17585953009933852,"The life of Mason, from early childhood to his arrival at college.",2.0148485025393383,Richard Linklater,Ellar Coltrane,Patricia Arquette,Ethan Hawke,Elijah Smith,0.3335438759077033,-0.5228031027517731,Drama
"https://m.media-amazon.com/images/M/MV5BYzU1YWUzNjYtNmVhZi00ODUyLTg4M2ItMTFlMmU1Mzc5OTE5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY98_CR1,0,67,98_AL_.jpg","4 luni, 3 saptamni si 2 zile",0.6787237810230956,12,-0.3565950671141819,Drama,-0.17585953009933852,A woman assists her friend in arranging an illegal abortion in 1980s Romania.,1.738242828012079,Cristian Mungiu,Anamaria Marinca,Laura Vasiliu,Vlad Ivanov,Alexandru Potocean,-0.7653228856210936,-0.9773297808092812,Drama
"https://m.media-amazon.com/images/M/MV5BMjE5NDQ5OTE4Ml5BMl5BanBnXkFtZTcwOTE3NDIzMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",Star Trek,0.7648548181779203,14,0.1821107666143713,"Action, Adventure, Sci-Fi",-0.17585953009933852,The brash James T. Kirk tries to live up to his father's legacy with Mr. Spock keeping him in check as a vengeful Romulan from the future creates black holes to destroy the Federation one planet at a time.,0.3552144553757831,J.J. Abrams,Chris Pine,Zachary Quinto,Simon Pegg,Leonard Nimoy,1.2862210294420144,2.054514878571605,Action
"https://m.media-amazon.com/images/M/MV5BMTUwOGFiM2QtOWMxYS00MjU2LThmZDMtZDM2MWMzNzllNjdhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",In Bruges,0.721789299600508,8,-0.5874689958549905,"Comedy, Crime, Drama",-0.17585953009933852,"Guilt-stricken after a job gone wrong, hitman Ray and his partner await orders from their ruthless boss in Bruges, Belgium, the last place in the world Ray wants to be.",-1.0278139172605127,Martin McDonagh,Colin Farrell,Brendan Gleeson,Ciarn Hinds,Elizabeth Berrington,0.5494537723557779,-0.8538764940752926,Comedy
"https://m.media-amazon.com/images/M/MV5BMzQ5NGQwOTUtNWJlZi00ZTFiLWI0ZTEtOGU3MTA2ZGU5OWZiXkEyXkFqcGdeQXVyMTczNjQwOTY@._V1_UX67_CR0,0,67,98_AL_.jpg",The Man from Earth,0.6787237810230956,12,-1.3570487583243522,"Drama, Fantasy, Mystery",-0.17585953009933852,An impromptu goodbye party for Professor John Oldman becomes a mysterious interrogation after the retiring scholar reveals to his colleagues he has a longer and stranger past than they can imagine.,-0.016218075543383823,Richard Schenkman,David Lee Smith,Tony Todd,John Billingsley,Ellen Crawford,-0.3023858437304572,0.27853523419851484,Drama
"https://m.media-amazon.com/images/M/MV5BMjE0NzgwODI4M15BMl5BanBnXkFtZTcwNjg3OTA0MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Letters from Iwo Jima,0.6356582624456832,14,0.7208166003429245,"Action, Adventure, Drama",-0.17585953009933852,"The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.",1.0006276959393878,Clint Eastwood,Ken Watanabe,Kazunari Ninomiya,Tsuyoshi Ihara,Ry Kase,-0.3816327855226977,-0.7411765649193016,Action
"https://m.media-amazon.com/images/M/MV5BMjAzODUwMjM1M15BMl5BanBnXkFtZTcwNjU2MjU2MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",The Fall,0.6356582624456832,8,-0.20267911462030955,"Adventure, Drama, Fantasy",-0.17585953009933852,"In a hospital on the outskirts of 1920s Los Angeles, an injured stuntman begins to tell a fellow patient, a little girl with a broken arm, a fantastic story of five mythical heroes. Thanks to his fractured state of mind and her vivid imagination, the line between fiction and reality blurs as the tale advances.",-1.304419591787772,Tarsem Singh,Lee Pace,Catinca Untaru,Justine Waddell,Kim Uylenbroek,-0.5657083730475694,-0.9567666227849084,Adventure
"https://m.media-amazon.com/images/M/MV5BNTg2OTY2ODg5OF5BMl5BanBnXkFtZTcwODM5MTYxOA@@._V1_UX67_CR0,0,67,98_AL_.jpg",Life of Pi,0.8940513739101575,12,0.1821107666143713,"Adventure, Drama, Fantasy",-0.17585953009933852,"A young man who survives a disaster at sea is hurtled into an epic journey of adventure and discovery. While cast away, he forms an unexpected connection with another survivor: a fearsome Bengal tiger.",0.07860878084852393,Ang Lee,Suraj Sharma,Irrfan Khan,Adil Hussain,Tabu,1.2995063375718463,1.34847495598872,Adventure
"https://m.media-amazon.com/images/M/MV5BOGUwYTU4NGEtNDM4MS00NDRjLTkwNmQtOTkwMWMyMjhmMjdlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Fantastic Mr. Fox,0.7648548181779203,5,-1.3570487583243522,"Animation, Adventure, Comedy",-0.17585953009933852,An urbane fox cannot resist returning to his farm raiding ways and then must help his community survive the farmers' retaliation.,0.4474163468848695,Wes Anderson,George Clooney,Meryl Streep,Bill Murray,Jason Schwartzman,-0.20163892374590003,-0.6050331157793495,Animation
"https://m.media-amazon.com/images/M/MV5BMTU3MDc2MjUwMV5BMl5BanBnXkFtZTcwNzQyMDAzMQ@@._V1_UY98_CR0,0,67,98_AL_.jpg",C.R.A.Z.Y.,0.5925927438682709,12,0.2590687428613075,"Comedy, Drama",-0.17585953009933852,"A young French-Canadian, growing up in the 1960s and 1970s, struggles to reconcile his emerging homosexuality with his father's conservative values and his own Catholic beliefs.",0.2630125638666967,Jean-Marc Valle,Michel Ct,Marc-Andr Grondin,Danielle Proulx,mile Valle,-0.8644071721445628,0.27853523419851484,Comedy
"https://m.media-amazon.com/images/M/MV5BOGY1M2MwOTEtZDIyNi00YjNlLWExYmEtNzBjOGI3N2QzNTg5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Les choristes,0.5495272252908585,6,-0.9722588770896713,"Drama, Music",-0.17585953009933852,The new teacher at a severely administered boys' boarding school works to positively affect the students' lives through music.,-2.0420347238604633,Christophe Barratier,Grard Jugnot,Franois Berland,Jean-Baptiste Maunier,Kad Merad,-0.7621512743979281,-0.9313142325641827,Drama
"https://m.media-amazon.com/images/M/MV5BMTczNTI2ODUwOF5BMl5BanBnXkFtZTcwMTU0NTIzMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",Iron Man,0.721789299600508,14,0.14363177849090322,"Action, Adventure, Sci-Fi",-0.17585953009933852,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",0.07860878084852393,Jon Favreau,Robert Downey Jr.,Gwyneth Paltrow,Terrence Howard,Jeff Bridges,2.372253600213716,2.054514878571605,Action
"https://m.media-amazon.com/images/M/MV5BMTg5Mjk2NDMtZTk0Ny00YTQ0LWIzYWEtMWI5MGQ0Mjg1OTNkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Shaun of the Dead,0.5495272252908585,14,-0.8953009008427351,"Comedy, Horror",-0.17585953009933852,A man's uneventful life is disrupted by the zombie apocalypse.,-0.19799689367873524,Edgar Wright,Simon Pegg,Nick Frost,Kate Ashfield,Lucy Davis,1.0297854273523477,-0.7451820189545215,Comedy
"https://m.media-amazon.com/images/M/MV5BODBiNzYxNzYtMjkyMi00MjUyLWJkM2YtZjNkMDhhYmEwMTRiL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR1,0,67,98_AL_.jpg",Gegen die Wand,0.5495272252908585,8,-0.04876316212643721,"Drama, Romance",-0.17585953009933852,"With the intention to break free from the strict familial restrictions, a suicidal young woman sets up a marriage of convenience with a forty-year-old addict, an act that will lead to an outburst of envious love.",-0.013593110660562456,Fatih Akin,Birol nel,Sibel Kekilli,Gven Kira,Zarah Jane McKenzie,-0.78620430112765,0.27853523419851484,Drama
